Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Comment [Cell Line],Characteristics [Cell Cycle Phase],Term Source 3 REF,Term Source 3 Accession,Experimental Condition [Sister Chromatid Labelling],Experimental Condition [Genome Editing],Experimental Condition [ # fill in],Comment [Gene Identifier],Comment [Gene Symbol],Comment [Gene Annotation Comments],Assay Name,Source Name,Image File,Comment [Image File Path],Comment [Image File Path],Channels,Processed Data File,,,,
NIPBL_G2_two_sister_labelled,5163_NIPBL_G2_depletion_fully_plus_auxin_rep2-07-32.czi #3.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,Two sister,NIPBL-AID cell line. NIPBL tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of NIPBL upon addition of 5-Ph-IAA.,nipbl_dep_g2_two_sister,ENSG00000164190,NIPBL,,sister_chromatid_labelling,nipbl_dep_g2_two_sister_cell_53,5163_NIPBL_G2_depletion_fully_plus_auxin_rep2-07-32.czi #3.tif_registered.tif,idr_upload/images/experiment1/nipbl_dep_g2/nipbl_dep_g2_two_sister,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
NIPBL_G2_two_sister_labelled,5163_NIPBL_G2_depletion_fully_plus_auxin_rep2-07-32.czi #4.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,G2,NCIT,NCIT_C17356,Two sister,NIPBL-AID cell line. NIPBL tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of NIPBL upon addition of 5-Ph-IAA.,nipbl_dep_g2_two_sister,ENSG00000164190,NIPBL,,sister_chromatid_labelling,nipbl_dep_g2_two_sister_cell_54,5163_NIPBL_G2_depletion_fully_plus_auxin_rep2-07-32.czi #4.tif_registered.tif,idr_upload/images/experiment1/nipbl_dep_g2/nipbl_dep_g2_two_sister,processed,cyclin_b1,scc1,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
NIPBL_Prometa_one_sister_labelled,220207_5389_2045_nipbl_dep_c1_rep1_60min_stlc_hemi_zoom5-01-12.czi #1.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,NIPBL-AID cell line. NIPBL tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of NIPBL upon addition of 5-Ph-IAA.,nipbl_dep_prometa_one_sister,ENSG00000164190,NIPBL,,sister_chromatid_labelling,nipbl_dep_prometa_one_sister_cell_1,220207_5389_2045_nipbl_dep_c1_rep1_60min_stlc_hemi_zoom5-01-12.czi #1.tif_registered.tif,idr_upload/images/experiment1/nipbl_dep_prometa/nipbl_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
NIPBL_Prometa_one_sister_labelled,220207_5389_2045_nipbl_dep_c1_rep1_60min_stlc_hemi_zoom5-01-12.czi #2.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,NIPBL-AID cell line. NIPBL tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of NIPBL upon addition of 5-Ph-IAA.,nipbl_dep_prometa_one_sister,ENSG00000164190,NIPBL,,sister_chromatid_labelling,nipbl_dep_prometa_one_sister_cell_2,220207_5389_2045_nipbl_dep_c1_rep1_60min_stlc_hemi_zoom5-01-12.czi #2.tif_registered.tif,idr_upload/images/experiment1/nipbl_dep_prometa/nipbl_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
NIPBL_Prometa_one_sister_labelled,220207_5389_2045_nipbl_dep_c1_rep1_60min_stlc_hemi_zoom5-01-12.czi #3.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,NIPBL-AID cell line. NIPBL tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of NIPBL upon addition of 5-Ph-IAA.,nipbl_dep_prometa_one_sister,ENSG00000164190,NIPBL,,sister_chromatid_labelling,nipbl_dep_prometa_one_sister_cell_3,220207_5389_2045_nipbl_dep_c1_rep1_60min_stlc_hemi_zoom5-01-12.czi #3.tif_registered.tif,idr_upload/images/experiment1/nipbl_dep_prometa/nipbl_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
NIPBL_Prometa_one_sister_labelled,220207_5389_2045_nipbl_dep_c1_rep1_60min_stlc_hemi_zoom5-01-12.czi #4.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,NIPBL-AID cell line. NIPBL tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of NIPBL upon addition of 5-Ph-IAA.,nipbl_dep_prometa_one_sister,ENSG00000164190,NIPBL,,sister_chromatid_labelling,nipbl_dep_prometa_one_sister_cell_4,220207_5389_2045_nipbl_dep_c1_rep1_60min_stlc_hemi_zoom5-01-12.czi #4.tif_registered.tif,idr_upload/images/experiment1/nipbl_dep_prometa/nipbl_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
NIPBL_Prometa_one_sister_labelled,220207_5389_2045_nipbl_dep_c1_rep1_60min_stlc_hemi_zoom5-01-12.czi #5.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,NIPBL-AID cell line. NIPBL tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of NIPBL upon addition of 5-Ph-IAA.,nipbl_dep_prometa_one_sister,ENSG00000164190,NIPBL,,sister_chromatid_labelling,nipbl_dep_prometa_one_sister_cell_5,220207_5389_2045_nipbl_dep_c1_rep1_60min_stlc_hemi_zoom5-01-12.czi #5.tif_registered.tif,idr_upload/images/experiment1/nipbl_dep_prometa/nipbl_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
NIPBL_Prometa_one_sister_labelled,220207_5389_2045_nipbl_dep_c1_rep1_60min_stlc_hemi_zoom5-01-12.czi #6.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,NIPBL-AID cell line. NIPBL tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of NIPBL upon addition of 5-Ph-IAA.,nipbl_dep_prometa_one_sister,ENSG00000164190,NIPBL,,sister_chromatid_labelling,nipbl_dep_prometa_one_sister_cell_6,220207_5389_2045_nipbl_dep_c1_rep1_60min_stlc_hemi_zoom5-01-12.czi #6.tif_registered.tif,idr_upload/images/experiment1/nipbl_dep_prometa/nipbl_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
NIPBL_Prometa_one_sister_labelled,220207_5389_2045_nipbl_dep_c1_rep1_60min_stlc_hemi_zoom5-01-12.czi #7.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,NIPBL-AID cell line. NIPBL tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of NIPBL upon addition of 5-Ph-IAA.,nipbl_dep_prometa_one_sister,ENSG00000164190,NIPBL,,sister_chromatid_labelling,nipbl_dep_prometa_one_sister_cell_7,220207_5389_2045_nipbl_dep_c1_rep1_60min_stlc_hemi_zoom5-01-12.czi #7.tif_registered.tif,idr_upload/images/experiment1/nipbl_dep_prometa/nipbl_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
NIPBL_Prometa_one_sister_labelled,220207_5389_2045_nipbl_dep_c1_rep1_60min_stlc_hemi_zoom5-01-12.czi #8.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,NIPBL-AID cell line. NIPBL tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of NIPBL upon addition of 5-Ph-IAA.,nipbl_dep_prometa_one_sister,ENSG00000164190,NIPBL,,sister_chromatid_labelling,nipbl_dep_prometa_one_sister_cell_8,220207_5389_2045_nipbl_dep_c1_rep1_60min_stlc_hemi_zoom5-01-12.czi #8.tif_registered.tif,idr_upload/images/experiment1/nipbl_dep_prometa/nipbl_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
NIPBL_Prometa_one_sister_labelled,220207_5389_2045_nipbl_dep_c1_rep2_60min_stlc_hemi_zoom5-01-10.czi #1.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,NIPBL-AID cell line. NIPBL tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of NIPBL upon addition of 5-Ph-IAA.,nipbl_dep_prometa_one_sister,ENSG00000164190,NIPBL,,sister_chromatid_labelling,nipbl_dep_prometa_one_sister_cell_9,220207_5389_2045_nipbl_dep_c1_rep2_60min_stlc_hemi_zoom5-01-10.czi #1.tif_registered.tif,idr_upload/images/experiment1/nipbl_dep_prometa/nipbl_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
NIPBL_Prometa_one_sister_labelled,220207_5389_2045_nipbl_dep_c1_rep2_60min_stlc_hemi_zoom5-01-10.czi #2.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,NIPBL-AID cell line. NIPBL tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of NIPBL upon addition of 5-Ph-IAA.,nipbl_dep_prometa_one_sister,ENSG00000164190,NIPBL,,sister_chromatid_labelling,nipbl_dep_prometa_one_sister_cell_10,220207_5389_2045_nipbl_dep_c1_rep2_60min_stlc_hemi_zoom5-01-10.czi #2.tif_registered.tif,idr_upload/images/experiment1/nipbl_dep_prometa/nipbl_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
NIPBL_Prometa_one_sister_labelled,220207_5389_2045_nipbl_dep_c1_rep2_60min_stlc_hemi_zoom5-01-10.czi #3.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,NIPBL-AID cell line. NIPBL tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of NIPBL upon addition of 5-Ph-IAA.,nipbl_dep_prometa_one_sister,ENSG00000164190,NIPBL,,sister_chromatid_labelling,nipbl_dep_prometa_one_sister_cell_11,220207_5389_2045_nipbl_dep_c1_rep2_60min_stlc_hemi_zoom5-01-10.czi #3.tif_registered.tif,idr_upload/images/experiment1/nipbl_dep_prometa/nipbl_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
NIPBL_Prometa_one_sister_labelled,220207_5389_2045_nipbl_dep_c1_rep2_60min_stlc_hemi_zoom5-01-10.czi #4.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,NIPBL-AID cell line. NIPBL tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of NIPBL upon addition of 5-Ph-IAA.,nipbl_dep_prometa_one_sister,ENSG00000164190,NIPBL,,sister_chromatid_labelling,nipbl_dep_prometa_one_sister_cell_12,220207_5389_2045_nipbl_dep_c1_rep2_60min_stlc_hemi_zoom5-01-10.czi #4.tif_registered.tif,idr_upload/images/experiment1/nipbl_dep_prometa/nipbl_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
NIPBL_Prometa_one_sister_labelled,220207_5389_2045_nipbl_dep_c1_rep2_60min_stlc_hemi_zoom5-01-10.czi #5.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,NIPBL-AID cell line. NIPBL tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of NIPBL upon addition of 5-Ph-IAA.,nipbl_dep_prometa_one_sister,ENSG00000164190,NIPBL,,sister_chromatid_labelling,nipbl_dep_prometa_one_sister_cell_13,220207_5389_2045_nipbl_dep_c1_rep2_60min_stlc_hemi_zoom5-01-10.czi #5.tif_registered.tif,idr_upload/images/experiment1/nipbl_dep_prometa/nipbl_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
NIPBL_Prometa_one_sister_labelled,220207_5389_2045_nipbl_dep_c1_rep2_60min_stlc_hemi_zoom5-01-10.czi #7.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,NIPBL-AID cell line. NIPBL tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of NIPBL upon addition of 5-Ph-IAA.,nipbl_dep_prometa_one_sister,ENSG00000164190,NIPBL,,sister_chromatid_labelling,nipbl_dep_prometa_one_sister_cell_14,220207_5389_2045_nipbl_dep_c1_rep2_60min_stlc_hemi_zoom5-01-10.czi #7.tif_registered.tif,idr_upload/images/experiment1/nipbl_dep_prometa/nipbl_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
NIPBL_Prometa_one_sister_labelled,220207_5389_2045_nipbl_dep_c1_rep2_60min_stlc_hemi_zoom5-02-11.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,NIPBL-AID cell line. NIPBL tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of NIPBL upon addition of 5-Ph-IAA.,nipbl_dep_prometa_one_sister,ENSG00000164190,NIPBL,,sister_chromatid_labelling,nipbl_dep_prometa_one_sister_cell_15,220207_5389_2045_nipbl_dep_c1_rep2_60min_stlc_hemi_zoom5-02-11.tif_registered.tif,idr_upload/images/experiment1/nipbl_dep_prometa/nipbl_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
NIPBL_Prometa_one_sister_labelled,220207_5389_2045_nipbl_dep_c2_rep1_60min_stlc_hemi_zoom5-01-09.czi #1.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,NIPBL-AID cell line. NIPBL tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of NIPBL upon addition of 5-Ph-IAA.,nipbl_dep_prometa_one_sister,ENSG00000164190,NIPBL,,sister_chromatid_labelling,nipbl_dep_prometa_one_sister_cell_16,220207_5389_2045_nipbl_dep_c2_rep1_60min_stlc_hemi_zoom5-01-09.czi #1.tif_registered.tif,idr_upload/images/experiment1/nipbl_dep_prometa/nipbl_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
NIPBL_Prometa_one_sister_labelled,220207_5389_2045_nipbl_dep_c2_rep1_60min_stlc_hemi_zoom5-01-09.czi #2.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,NIPBL-AID cell line. NIPBL tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of NIPBL upon addition of 5-Ph-IAA.,nipbl_dep_prometa_one_sister,ENSG00000164190,NIPBL,,sister_chromatid_labelling,nipbl_dep_prometa_one_sister_cell_17,220207_5389_2045_nipbl_dep_c2_rep1_60min_stlc_hemi_zoom5-01-09.czi #2.tif_registered.tif,idr_upload/images/experiment1/nipbl_dep_prometa/nipbl_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
NIPBL_Prometa_one_sister_labelled,220207_5389_2045_nipbl_dep_c2_rep1_60min_stlc_hemi_zoom5-01-09.czi #3.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,NIPBL-AID cell line. NIPBL tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of NIPBL upon addition of 5-Ph-IAA.,nipbl_dep_prometa_one_sister,ENSG00000164190,NIPBL,,sister_chromatid_labelling,nipbl_dep_prometa_one_sister_cell_18,220207_5389_2045_nipbl_dep_c2_rep1_60min_stlc_hemi_zoom5-01-09.czi #3.tif_registered.tif,idr_upload/images/experiment1/nipbl_dep_prometa/nipbl_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
NIPBL_Prometa_one_sister_labelled,220207_5389_2045_nipbl_dep_c2_rep1_60min_stlc_hemi_zoom5-01-09.czi #4.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,NIPBL-AID cell line. NIPBL tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of NIPBL upon addition of 5-Ph-IAA.,nipbl_dep_prometa_one_sister,ENSG00000164190,NIPBL,,sister_chromatid_labelling,nipbl_dep_prometa_one_sister_cell_19,220207_5389_2045_nipbl_dep_c2_rep1_60min_stlc_hemi_zoom5-01-09.czi #4.tif_registered.tif,idr_upload/images/experiment1/nipbl_dep_prometa/nipbl_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
NIPBL_Prometa_one_sister_labelled,220207_5389_2045_nipbl_dep_c2_rep1_60min_stlc_hemi_zoom5-01-09.czi #5.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,NIPBL-AID cell line. NIPBL tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of NIPBL upon addition of 5-Ph-IAA.,nipbl_dep_prometa_one_sister,ENSG00000164190,NIPBL,,sister_chromatid_labelling,nipbl_dep_prometa_one_sister_cell_20,220207_5389_2045_nipbl_dep_c2_rep1_60min_stlc_hemi_zoom5-01-09.czi #5.tif_registered.tif,idr_upload/images/experiment1/nipbl_dep_prometa/nipbl_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
NIPBL_Prometa_one_sister_labelled,220207_5389_2045_nipbl_dep_c2_rep1_60min_stlc_hemi_zoom5-01-09.czi #6.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,NIPBL-AID cell line. NIPBL tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of NIPBL upon addition of 5-Ph-IAA.,nipbl_dep_prometa_one_sister,ENSG00000164190,NIPBL,,sister_chromatid_labelling,nipbl_dep_prometa_one_sister_cell_21,220207_5389_2045_nipbl_dep_c2_rep1_60min_stlc_hemi_zoom5-01-09.czi #6.tif_registered.tif,idr_upload/images/experiment1/nipbl_dep_prometa/nipbl_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
NIPBL_Prometa_one_sister_labelled,220207_5389_2045_nipbl_dep_c2_rep1_60min_stlc_hemi_zoom5-01-09.czi #7.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,NIPBL-AID cell line. NIPBL tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of NIPBL upon addition of 5-Ph-IAA.,nipbl_dep_prometa_one_sister,ENSG00000164190,NIPBL,,sister_chromatid_labelling,nipbl_dep_prometa_one_sister_cell_22,220207_5389_2045_nipbl_dep_c2_rep1_60min_stlc_hemi_zoom5-01-09.czi #7.tif_registered.tif,idr_upload/images/experiment1/nipbl_dep_prometa/nipbl_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
NIPBL_Prometa_one_sister_labelled,220207_5389_2045_nipbl_dep_c2_rep1_60min_stlc_hemi_zoom5-01-09.czi #8.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,NIPBL-AID cell line. NIPBL tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of NIPBL upon addition of 5-Ph-IAA.,nipbl_dep_prometa_one_sister,ENSG00000164190,NIPBL,,sister_chromatid_labelling,nipbl_dep_prometa_one_sister_cell_23,220207_5389_2045_nipbl_dep_c2_rep1_60min_stlc_hemi_zoom5-01-09.czi #8.tif_registered.tif,idr_upload/images/experiment1/nipbl_dep_prometa/nipbl_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
NIPBL_Prometa_one_sister_labelled,220207_5389_2045_nipbl_dep_c2_rep2_60min_stlc_hemi_zoom5-01-07.czi #1.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,NIPBL-AID cell line. NIPBL tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of NIPBL upon addition of 5-Ph-IAA.,nipbl_dep_prometa_one_sister,ENSG00000164190,NIPBL,,sister_chromatid_labelling,nipbl_dep_prometa_one_sister_cell_24,220207_5389_2045_nipbl_dep_c2_rep2_60min_stlc_hemi_zoom5-01-07.czi #1.tif_registered.tif,idr_upload/images/experiment1/nipbl_dep_prometa/nipbl_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
NIPBL_Prometa_one_sister_labelled,220207_5389_2045_nipbl_dep_c2_rep2_60min_stlc_hemi_zoom5-01-07.czi #2.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,NIPBL-AID cell line. NIPBL tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of NIPBL upon addition of 5-Ph-IAA.,nipbl_dep_prometa_one_sister,ENSG00000164190,NIPBL,,sister_chromatid_labelling,nipbl_dep_prometa_one_sister_cell_25,220207_5389_2045_nipbl_dep_c2_rep2_60min_stlc_hemi_zoom5-01-07.czi #2.tif_registered.tif,idr_upload/images/experiment1/nipbl_dep_prometa/nipbl_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
NIPBL_Prometa_one_sister_labelled,220207_5389_2045_nipbl_dep_c2_rep2_60min_stlc_hemi_zoom5-01-07.czi #3.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,NIPBL-AID cell line. NIPBL tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of NIPBL upon addition of 5-Ph-IAA.,nipbl_dep_prometa_one_sister,ENSG00000164190,NIPBL,,sister_chromatid_labelling,nipbl_dep_prometa_one_sister_cell_26,220207_5389_2045_nipbl_dep_c2_rep2_60min_stlc_hemi_zoom5-01-07.czi #3.tif_registered.tif,idr_upload/images/experiment1/nipbl_dep_prometa/nipbl_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
NIPBL_Prometa_one_sister_labelled,220207_5389_2045_nipbl_dep_c2_rep2_60min_stlc_hemi_zoom5-01-07.czi #4.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,NIPBL-AID cell line. NIPBL tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of NIPBL upon addition of 5-Ph-IAA.,nipbl_dep_prometa_one_sister,ENSG00000164190,NIPBL,,sister_chromatid_labelling,nipbl_dep_prometa_one_sister_cell_27,220207_5389_2045_nipbl_dep_c2_rep2_60min_stlc_hemi_zoom5-01-07.czi #4.tif_registered.tif,idr_upload/images/experiment1/nipbl_dep_prometa/nipbl_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
NIPBL_Prometa_one_sister_labelled,220207_5389_2045_nipbl_dep_c2_rep2_60min_stlc_hemi_zoom5-02-08.czi #1.tif_registered.tif,Homo sapiens,NCBITaxon,9606,HeLa,EFO,EFO_0001185,HeLa Kyoto,Prometaphase,NCIT,NCIT_C51030,One sister,NIPBL-AID cell line. NIPBL tagged with mini-AID tag. OsTIR1F74G integrated into safe harbour locus for acute depletion of NIPBL upon addition of 5-Ph-IAA.,nipbl_dep_prometa_one_sister,ENSG00000164190,NIPBL,,sister_chromatid_labelling,nipbl_dep_prometa_one_sister_cell_28,220207_5389_2045_nipbl_dep_c2_rep2_60min_stlc_hemi_zoom5-02-08.czi #1.tif_registered.tif,idr_upload/images/experiment1/nipbl_dep_prometa/nipbl_dep_prometa_one_sister,processed,cyclin_b1,smc4,f-ara-edu,hoechst,idr0000_experiment1_processed_sister_chromatid_labelling.txt,
